repo,analyzer_id,analyzer_version,severity,file,line,message,evidence_kind,matches_count,context,label,note
fastapi,dup.block,3,warn,fastapi/routing.py,1610,5+ line block duplicated in 2 places,,2,"            if routes_version == self._effective_candidates_version: ⏎                 return self._effective_candidates ⏎             effective_candidates: list[_EffectiveRouteContext | _IncludedRouter] = [] ⏎             for route in self.original_router.routes: ⏎                 if isinstance(route, _IncludedRouter): ⏎                     child_context = self.include_context.combine(route.include_context) ⏎                     child_branch = _IncludedRouter(",tp,routing candidates loop dup
fastapi,dup.block,3,warn,fastapi/security/api_key.py,312,5+ line block duplicated in 3 places,,3,"    ): ⏎         super().__init__( ⏎             location=APIKeyIn.cookie, ⏎             name=name, ⏎             scheme_name=scheme_name, ⏎             description=description, ⏎             auto_error=auto_error,",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,scripts/doc_parsing_utils.py,449,5+ line block duplicated in 2 places,,2,"    if len(links) != len(original_links): ⏎         raise ValueError( ⏎             ""Number of HTML links does not match the number in the "" ⏎             ""original document "" ⏎             f""({len(links)} vs {len(original_links)})"" ⏎         ) ⏎ ",style,"similar error message shape, not worth extracting"
fastapi,dup.block,3,warn,scripts/tests/test_translation_fixer/test_code_blocks/test_code_blocks_number_mismatch.py,29,5+ line block duplicated in 2 places,,2,"    expected_content = Path(f""{data_path}/translated_doc_number_gt.md"").read_text( ⏎         ""utf-8"" ⏎     ) ⏎  ⏎     assert fixed_content == expected_content  # Translated doc remains unchanged ⏎     assert ""Error processing docs/lang/docs/doc.md"" in result.output ⏎     assert (",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_additional_responses_router.py,155,5+ line block duplicated in 2 places,,2,"                            }, ⏎                             ""default"": { ⏎                                 ""description"": ""Default Response"", ⏎                                 ""content"": { ⏎                                     ""application/json"": { ⏎                                         ""schema"": { ⏎                                             ""$ref"": ""#/components/schemas/ResponseModel""",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_infer_param_optionality.py,185,5+ line block duplicated in 2 places,,2,"                                        } ⏎                                     } ⏎                                 }, ⏎                             }, ⏎                         }, ⏎                     } ⏎                 },",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_repeated_dependency_schema.py,87,5+ line block duplicated in 4 places,,4,"                                ""required"": True, ⏎                                 ""schema"": {""title"": ""Someheader"", ""type"": ""string""}, ⏎                             } ⏎                         ], ⏎                         ""responses"": { ⏎                             ""200"": { ⏎                                 ""content"": {""application/json"": {""schema"": {}}},",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_request_params/test_file/test_optional_list.py,265,5+ line block duplicated in 4 places,,4,"    ], ⏎ ) ⏎ def test_optional_validation_alias_by_validation_alias(path: str): ⏎     client = TestClient(app) ⏎     response = client.post( ⏎         path, files=[(""p_val_alias"", b""hello""), (""p_val_alias"", b""world"")] ⏎     )",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_response_class_no_mediatype.py,55,5+ line block duplicated in 4 places,,4,"                                ""description"": ""Error"", ⏎                                 ""content"": { ⏎                                     ""application/json"": { ⏎                                         ""schema"": { ⏎                                             ""$ref"": ""#/components/schemas/JsonApiError"" ⏎                                         } ⏎                                     }",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_response_model_as_return_annotation.py,380,5+ line block duplicated in 2 places,,2,"    response = client.get( ⏎         ""/response_model_none-annotation-return_submodel_with_extra_data"" ⏎     ) ⏎     assert response.status_code == 200, response.text ⏎     assert response.json() == { ⏎         ""name"": ""John"", ⏎         ""surname"": ""Doe"",",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_router_include_context.py,367,5+ line block duplicated in 2 places,,2,"        async def handle(self, scope, receive, send): ⏎             self.calls += 1 ⏎             await super().handle(scope, receive, send) ⏎  ⏎     router = APIRouter(route_class=TrackingRoute) ⏎  ⏎     @router.get(""/items"")",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_schema_extra_examples.py,653,5+ line block duplicated in 3 places,,3,"                                    ""title"": ""Data"", ⏎                                     ""examples"": [""header1"", ""header2""], ⏎                                 }, ⏎                                 ""name"": ""data"", ⏎                                 ""in"": ""header"", ⏎                             } ⏎                         ],",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_schema_extra_examples.py,745,5+ line block duplicated in 2 places,,2,"                    } ⏎                 }, ⏎                 ""/cookie_examples/"": { ⏎                     ""get"": { ⏎                         ""summary"": ""Cookie Examples"", ⏎                         ""operationId"": ""cookie_examples_cookie_examples__get"", ⏎                         ""parameters"": [",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_body/test_tutorial003.py,27,5+ line block duplicated in 4 places,,4,"    response = client.put( ⏎         ""/items/123"", ⏎         json={""name"": ""Foo"", ""price"": 50.1, ""description"": ""Some Foo"", ""tax"": 0.3}, ⏎     ) ⏎     assert response.status_code == 200 ⏎     assert response.json() == { ⏎         ""item_id"": 123,",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_dependencies/test_tutorial006.py,50,5+ line block duplicated in 2 places,,2," ⏎  ⏎ def test_get_invalid_second_header(client: TestClient): ⏎     response = client.get( ⏎         ""/items/"", headers={""X-Token"": ""fake-super-secret-token"", ""X-Key"": ""invalid""} ⏎     ) ⏎     assert response.status_code == 400, response.text",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_extra_models/test_tutorial001_tutorial002.py,110,5+ line block duplicated in 2 places,,2,"                            }, ⏎                         }, ⏎                     }, ⏎                     ""UserOut"": { ⏎                         ""title"": ""UserOut"", ⏎                         ""required"": [""username"", ""email""], ⏎                         ""type"": ""object"",",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_path_operation_configurations/test_tutorial003_tutorial004.py,147,5+ line block duplicated in 3 places,,3,"                            }, ⏎                             ""tags"": { ⏎                                 ""default"": [], ⏎                                 ""items"": { ⏎                                     ""type"": ""string"", ⏎                                 }, ⏎                                 ""title"": ""Tags"",",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_path_params_numeric_validations/test_tutorial005.py,132,5+ line block duplicated in 5 places,,5,"                            }, ⏎                         ], ⏎                         ""responses"": { ⏎                             ""200"": { ⏎                                 ""description"": ""Successful Response"", ⏎                                 ""content"": { ⏎                                     ""application/json"": {",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_query_param_models/test_tutorial002.py,60,5+ line block duplicated in 2 places,,2,"        params={ ⏎             ""limit"": 150, ⏎             ""offset"": -1, ⏎             ""order_by"": ""invalid"", ⏎         }, ⏎     ) ⏎     assert response.status_code == 422",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_security/test_tutorial005.py,80,5+ line block duplicated in 2 places,,2," ⏎  ⏎ def test_no_token(mod: ModuleType): ⏎     client = TestClient(mod.app) ⏎     response = client.get(""/users/me"") ⏎     assert response.status_code == 401, response.text ⏎     assert response.json() == {""detail"": ""Not authenticated""}",boilerplate,test/fixture/schema/parallel-class dup
fastapi,dup.block,3,warn,tests/test_tutorial/test_sql_databases/test_tutorial002.py,200,5+ line block duplicated in 2 places,,2,"                    }, ⏎                     ""get"": { ⏎                         ""summary"": ""Read Heroes"", ⏎                         ""operationId"": ""read_heroes_heroes__get"", ⏎                         ""parameters"": [ ⏎                             { ⏎                                 ""name"": ""offset"",",boilerplate,test/fixture/schema/parallel-class dup
flask,dup.block,3,warn,tests/test_basic.py,183,5+ line block duplicated in 2 places,,2,"    rv = client.post(""/"") ⏎     assert rv.status_code == 405 ⏎     assert sorted(rv.allow) == [""GET"", ""HEAD"", ""OPTIONS""] ⏎     rv = client.head(""/"") ⏎     assert rv.status_code == 200 ⏎     assert not rv.data  # head truncates ⏎     assert client.post(""/more"").data == b""POST""",boilerplate,test/fixture/schema/parallel-class dup
flask,dup.block,3,warn,tests/test_blueprints.py,654,5+ line block duplicated in 3 places,,3," ⏎  ⏎ def test_add_template_test_with_name_and_template(app, client): ⏎     bp = flask.Blueprint(""bp"", __name__) ⏎  ⏎     def is_boolean(value): ⏎         return isinstance(value, bool)",boilerplate,test/fixture/schema/parallel-class dup
flask,dup.block,3,warn,tests/test_views.py,19,5+ line block duplicated in 2 places,,2," ⏎ def test_basic_view(app): ⏎     class Index(flask.views.View): ⏎         methods = [""GET"", ""POST""] ⏎  ⏎         def dispatch_request(self): ⏎             return flask.request.method",boilerplate,test/fixture/schema/parallel-class dup
flask,dup.block,3,warn,tests/test_views.py,127,5+ line block duplicated in 2 places,,2," ⏎     class Index(flask.views.View): ⏎         provide_automatic_options = True ⏎  ⏎         def dispatch_request(self): ⏎             return ""Hello World!"" ⏎ ",boilerplate,test/fixture/schema/parallel-class dup
httpx,dup.block,3,warn,httpx/_client.py,687,5+ line block duplicated in 2 places,,2," ⏎         allow_env_proxies = trust_env and transport is None ⏎         proxy_map = self._get_proxy_map(proxy, allow_env_proxies) ⏎  ⏎         self._transport = self._init_transport( ⏎             verify=verify, ⏎             cert=cert,",boilerplate,test/fixture/schema/parallel-class dup
httpx,dup.block,3,warn,httpx/_client.py,845,5+ line block duplicated in 2 places,,2,"        timeout: TimeoutTypes | UseClientDefault = USE_CLIENT_DEFAULT, ⏎         extensions: RequestExtensions | None = None, ⏎     ) -> typing.Iterator[Response]: ⏎         """""" ⏎         Alternative to `httpx.request()` that streams the response body ⏎         instead of loading it into memory at once. ⏎ ",boilerplate,auto: docstring
httpx,dup.block,3,warn,httpx/_client.py,1630,5+ line block duplicated in 2 places,,2,"        auth = self._build_request_auth(request, auth) ⏎  ⏎         response = await self._send_handling_auth( ⏎             request, ⏎             auth=auth, ⏎             follow_redirects=follow_redirects, ⏎             history=[],",boilerplate,test/fixture/schema/parallel-class dup
httpx,dup.block,3,warn,httpx/_client.py,1897,5+ line block duplicated in 2 places,,2,"        **Parameters**: See `httpx.request`. ⏎         """""" ⏎         return await self.request( ⏎             ""PUT"", ⏎             url, ⏎             content=content, ⏎             data=data,",boilerplate,auto: docstring
httpx,dup.block,3,warn,tests/test_asgi.py,106,5+ line block duplicated in 2 places,,2,"@pytest.mark.anyio ⏎ async def test_asgi_urlencoded_path(): ⏎     transport = httpx.ASGITransport(app=echo_path) ⏎     async with httpx.AsyncClient(transport=transport) as client: ⏎         url = httpx.URL(""http://www.example.org/"").copy_with(path=""/user@example.org"") ⏎         response = await client.get(url) ⏎ ",boilerplate,test/fixture/schema/parallel-class dup
httpx,dup.block,3,warn,tests/test_auth.py,226,5+ line block duplicated in 2 places,,2,"    assert 'realm=""http-auth@example.org""' in request.headers[""Authorization""] ⏎     assert 'uri=""/dir/index.html""' in request.headers[""Authorization""] ⏎     assert ""algorithm=MD5"" in request.headers[""Authorization""] ⏎     assert ( ⏎         'nonce=""7ypf/xlj9XXwfDPEoM4URrv/xwf94BcCAzFZH4GiTo0v""' ⏎         in request.headers[""Authorization""] ⏎     )",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/console/commands/self/test_add_plugins.py,98,5+ line block duplicated in 2 places,,2,"Updating dependencies ⏎ Resolving dependencies... ⏎  ⏎ Package operations: 2 installs, 0 updates, 0 removals ⏎  ⏎   - Installing pendulum (2.0.5) ⏎   - Installing poetry-plugin (0.1.2 9cf87a2)",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/console/commands/test_add.py,385,5+ line block duplicated in 2 places,,2,"Writing lock file ⏎ """""" ⏎  ⏎     assert tester.io.fetch_output() == expected ⏎     assert tester.command.installer.executor.installations_count == 2 ⏎  ⏎     pyproject = app.poetry.file.read()",boilerplate,auto: docstring
poetry,dup.block,3,warn,tests/console/commands/test_init.py,355,5+ line block duplicated in 5 places,,5,"        ""0"", ⏎         """", ⏎         """", ⏎         ""\n"",  # Generate ⏎     ] ⏎     tester.execute(inputs=""\n"".join(inputs)) ⏎ ",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/console/commands/test_show.py,107,5+ line block duplicated in 2 places,,2,"            ""metadata"": { ⏎                 ""python-versions"": ""*"", ⏎                 ""platform"": ""*"", ⏎                 ""content-hash"": ""123456789"", ⏎                 ""files"": {""cachy"": [], ""pendulum"": [], ""pytest"": []}, ⏎             }, ⏎         }",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/console/commands/test_show.py,1708,5+ line block duplicated in 4 places,,4," ⏎     expected: str | list[dict[str, str]] = """" ⏎     if ""json"" in output_format: ⏎         expected = [ ⏎             { ⏎                 ""name"": ""cachy"", ⏎                 ""version"": ""0.1.0"",",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/console/commands/test_show.py,1875,5+ line block duplicated in 4 places,,4,"    assert isinstance(poetry.locker, DummyLocker) ⏎     poetry.locker.mock_lock_data( ⏎         { ⏎             ""package"": [ ⏎                 { ⏎                     ""name"": ""cachy"", ⏎                     ""version"": ""0.2.0"",",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/installation/test_executor.py,330,5+ line block duplicated in 2 places,,2,"    ) ⏎  ⏎     if source_type == ""git"": ⏎         ref = ""master"" ⏎         demo_package = Package( ⏎             ""demo"", ⏎             ""0.1.0"",",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/installation/test_executor.py,411,5+ line block duplicated in 2 places,,2,"    ) ⏎  ⏎     if source_type == ""git"": ⏎         ref = ""master"" ⏎         demo_package = Package( ⏎             ""demo"", ⏎             ""0.1.0"",",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/installation/test_executor.py,918,5+ line block duplicated in 2 places,,2,"    executor = Executor(tmp_venv, pool, config, io) ⏎     executor.execute([Install(package)]) ⏎     expected_url_reference = { ⏎         ""archive_info"": { ⏎             ""hashes"": { ⏎                 ""sha256"": ( ⏎                     ""9fa123ad707a5c6c944743bf3e11a0e80d86cb518d3cf25320866ca3ef43e2ad""",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/installation/test_installer.py,1509,5+ line block duplicated in 2 places,,2,"        executor=TestExecutor( ⏎             MockEnv(), ⏎             pool, ⏎             config, ⏎             NullIO(), ⏎         ), ⏎     )",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/puzzle/test_provider.py,816,5+ line block duplicated in 2 places,,2,"    dep_with_source_name.source_name = ""source"" ⏎     root.add_dependency(dep_with_source_name) ⏎     root.add_dependency(Factory.create_dependency(""demo"", {""path"": path})) ⏎  ⏎     with pytest.raises(IncompatibleConstraintsError) as e: ⏎         provider.complete_package(DependencyPackage(root.to_dependency(), root)) ⏎ ",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/puzzle/test_solver.py,3834,5+ line block duplicated in 2 places,,2,"        Factory.create_dependency( ⏎             ""lib"", {""version"": "">=1.0"", ""extras"": [""extra""], ""source"": ""explicit""} ⏎         ) ⏎     ) ⏎     package.add_dependency( ⏎         Factory.create_dependency(""other"", {""version"": "">=1.0"", ""source"": ""explicit""}) ⏎     )",boilerplate,test/fixture/schema/parallel-class dup
poetry,dup.block,3,warn,tests/puzzle/test_transaction.py,67,5+ line block duplicated in 2 places,,2,"            Package(""b"", ""2.1.0""): get_transitive_info(2), ⏎             Package(""d"", ""4.0.0""): get_transitive_info(0), ⏎         }, ⏎     ) ⏎  ⏎     check_operations( ⏎         transaction.calculate_operations(),",boilerplate,test/fixture/schema/parallel-class dup
