repo,analyzer_id,analyzer_version,severity,file,line,message,evidence_kind,matches_count,context,label,note
fastapi,dup.block,4,warn,fastapi/params.py,100,5+ line block duplicated in 2 places,,2,"            allow_inf_nan=allow_inf_nan, ⏎             max_digits=max_digits, ⏎             decimal_places=decimal_places, ⏎             **extra, ⏎         ) ⏎         if examples is not None: ⏎             kwargs[""examples""] = examples",,
fastapi,dup.block,4,warn,fastapi/params.py,123,5+ line block duplicated in 2 places,,2,"                ""alias_priority"": alias_priority, ⏎                 ""validation_alias"": validation_alias, ⏎                 ""serialization_alias"": serialization_alias, ⏎                 ""strict"": strict, ⏎                 ""json_schema_extra"": current_json_schema_extra, ⏎             } ⏎         )",,
fastapi,dup.block,4,warn,fastapi/routing.py,3028,5+ line block duplicated in 2 places,,2,"                response_class=response_class, ⏎                 name=name, ⏎                 callbacks=callbacks, ⏎                 openapi_extra=openapi_extra, ⏎                 generate_unique_id_function=generate_unique_id_function, ⏎             ) ⏎             return func",,
fastapi,dup.block,4,warn,fastapi/security/oauth2.py,634,5+ line block duplicated in 2 places,,2,"                    ""scopes"": scopes, ⏎                 }, ⏎             ) ⏎         ) ⏎         super().__init__( ⏎             flows=flows, ⏎             scheme_name=scheme_name,",,
flask,dup.block,4,warn,examples/tutorial/flaskr/auth.py,87,5+ line block duplicated in 2 places,,2,"@bp.route(""/login"", methods=(""GET"", ""POST"")) ⏎ def login(): ⏎     """"""Log in a registered user by adding the user id to the session."""""" ⏎     if request.method == ""POST"": ⏎         username = request.form[""username""] ⏎         password = request.form[""password""] ⏎         db = get_db()",,
flask,dup.block,4,warn,examples/tutorial/flaskr/blog.py,97,5+ line block duplicated in 2 places,,2,"        body = request.form[""body""] ⏎         error = None ⏎  ⏎         if not title: ⏎             error = ""Title is required."" ⏎  ⏎         if error is not None:",,
flask,dup.block,4,warn,src/flask/app.py,401,5+ line block duplicated in 2 places,,2," ⏎         Note this is a duplicate of the same method in the Flask ⏎         class. ⏎  ⏎         .. versionadded:: 0.5 ⏎  ⏎         """"""",,
flask,dup.block,4,warn,src/flask/app.py,406,5+ line block duplicated in 2 places,,2," ⏎         """""" ⏎         if not self.has_static_folder: ⏎             raise RuntimeError(""'static_folder' must be set to serve static_files."") ⏎  ⏎         # send_file only knows to call get_send_file_max_age on the app, ⏎         # call it here so it works for blueprints too.",,
httpx,dup.block,4,warn,httpx/_client.py,662,5+ line block duplicated in 2 places,,2,"        transport: BaseTransport | None = None, ⏎         default_encoding: str | typing.Callable[[bytes], str] = ""utf-8"", ⏎     ) -> None: ⏎         super().__init__( ⏎             auth=auth, ⏎             params=params, ⏎             headers=headers,",,
httpx,dup.block,4,warn,httpx/_client.py,682,5+ line block duplicated in 2 places,,2,"            except ImportError:  # pragma: no cover ⏎                 raise ImportError( ⏎                     ""Using http2=True, but the 'h2' package is not installed. "" ⏎                     ""Make sure to install httpx using `pip install httpx[http2]`."" ⏎                 ) from None ⏎  ⏎         allow_env_proxies = trust_env and transport is None",,
httpx,dup.block,4,warn,httpx/_client.py,687,5+ line block duplicated in 2 places,,2," ⏎         allow_env_proxies = trust_env and transport is None ⏎         proxy_map = self._get_proxy_map(proxy, allow_env_proxies) ⏎  ⏎         self._transport = self._init_transport( ⏎             verify=verify, ⏎             cert=cert,",,
httpx,dup.block,4,warn,httpx/_client.py,708,5+ line block duplicated in 2 places,,2,"                http1=http1, ⏎                 http2=http2, ⏎                 limits=limits, ⏎             ) ⏎             for key, proxy in proxy_map.items() ⏎         } ⏎         if mounts is not None:",,
httpx,dup.block,4,warn,httpx/_client.py,753,5+ line block duplicated in 2 places,,2,"        return HTTPTransport( ⏎             verify=verify, ⏎             cert=cert, ⏎             trust_env=trust_env, ⏎             http1=http1, ⏎             http2=http2, ⏎             limits=limits,",,
httpx,dup.block,4,warn,httpx/_client.py,861,5+ line block duplicated in 4 places,,4,"            content=content, ⏎             data=data, ⏎             files=files, ⏎             json=json, ⏎             params=params, ⏎             headers=headers, ⏎             cookies=cookies,",,
httpx,dup.block,4,warn,httpx/_client.py,1002,5+ line block duplicated in 2 places,,2,"                raise exc ⏎  ⏎     def _send_single_request(self, request: Request) -> Response: ⏎         """""" ⏎         Sends a single request, without handling any redirections. ⏎         """""" ⏎         transport = self._transport_for_url(request.url)",,
httpx,dup.block,4,warn,httpx/_client.py,1735,5+ line block duplicated in 2 places,,2,"        assert isinstance(response.stream, AsyncByteStream) ⏎         response.request = request ⏎         response.stream = BoundAsyncStream( ⏎             response.stream, response=response, start=start ⏎         ) ⏎         self.cookies.extract_cookies(response) ⏎         response.default_encoding = self._default_encoding",,
httpx,dup.block,4,warn,httpx/_models.py,910,5+ line block duplicated in 2 places,,2,"    def iter_text(self, chunk_size: int | None = None) -> typing.Iterator[str]: ⏎         """""" ⏎         A str-iterator over the decoded response content ⏎         that handles both gzip, deflate, etc but also detects the content's ⏎         string encoding. ⏎         """""" ⏎         decoder = TextDecoder(encoding=self.encoding or ""utf-8"")",,
httpx,dup.block,4,warn,httpx/_models.py,986,5+ line block duplicated in 2 places,,2,"        self, chunk_size: int | None = None ⏎     ) -> typing.AsyncIterator[bytes]: ⏎         """""" ⏎         A byte-iterator over the decoded response content. ⏎         This allows us to handle gzip, deflate, brotli, and zstd encoded responses. ⏎         """""" ⏎         if hasattr(self, ""_content""):",,
httpx,dup.block,4,warn,httpx/_transports/default.py,202,5+ line block duplicated in 2 places,,2,"                    host=proxy.url.raw_host, ⏎                     port=proxy.url.port, ⏎                     target=proxy.url.raw_path, ⏎                 ), ⏎                 proxy_auth=proxy.raw_auth, ⏎                 ssl_context=ssl_context, ⏎                 max_connections=limits.max_connections,",,
httpx,dup.block,4,warn,httpx/_transports/default.py,235,5+ line block duplicated in 2 places,,2,"        request: Request, ⏎     ) -> Response: ⏎         assert isinstance(request.stream, SyncByteStream) ⏎         import httpcore ⏎  ⏎         req = httpcore.Request( ⏎             method=request.method,",,
httpx,dup.block,4,warn,httpx/_transports/default.py,384,5+ line block duplicated in 2 places,,2,"        req = httpcore.Request( ⏎             method=request.method, ⏎             url=httpcore.URL( ⏎                 scheme=request.url.raw_scheme, ⏎                 host=request.url.raw_host, ⏎                 port=request.url.port, ⏎                 target=request.url.raw_path,",,
poetry,dup.block,4,warn,src/poetry/config/file_config_source.py,40,5+ line block duplicated in 2 places,,2,"        keys = split_key(key) ⏎  ⏎         config = self.file.read() if self.file.exists() else {} ⏎  ⏎         for i, sub_key in enumerate(keys): ⏎             if sub_key not in config: ⏎                 raise PropertyNotFoundError(f""Key {'.'.join(keys)} not in config"")",,
poetry,dup.block,4,warn,src/poetry/puzzle/provider.py,399,5+ line block duplicated in 2 places,,2,"        self.validate_package_for_dependency(dependency=dependency, package=package) ⏎  ⏎         package.develop = dependency.develop ⏎  ⏎         if dependency.base is not None: ⏎             package.root_dir = dependency.base ⏎ ",,
poetry,dup.block,4,warn,src/poetry/repositories/installed_repository.py,164,5+ line block duplicated in 2 places,,2,"        elif is_python_project(path.parent): ⏎             source_type = ""directory"" ⏎             source_url = str(path.parent) ⏎  ⏎         package = Package( ⏎             dist_metadata[""name""], ⏎             dist_metadata[""version""],",,
poetry,dup.block,4,warn,src/poetry/repositories/installed_repository.py,230,5+ line block duplicated in 2 places,,2,"            source_resolved_reference=source_resolved_reference, ⏎             source_subdirectory=source_subdirectory, ⏎             develop=develop, ⏎         ) ⏎  ⏎         package.description = dist_metadata.get(  # type: ignore[attr-defined] ⏎             ""summary"",",,
poetry,dup.block,4,warn,src/poetry/vcs/git/backend.py,360,5+ line block duplicated in 3 places,,3,"            if ref is not None: ⏎                 local.refs[Ref(b""HEAD"")] = ref ⏎         except ValueError: ⏎             raise PoetryRuntimeError.create( ⏎                 reason=f""<error>Failed to clone {url} at '{refspec.key}', verify ref exists on remote.</>"", ⏎                 info=[ ⏎                     ERROR_MESSAGE_NOTE,",,
pytest,dup.block,4,warn,src/_pytest/capture.py,593,5+ line block duplicated in 2 places,,2,"    EMPTY_BUFFER = """" ⏎  ⏎     def snap(self) -> str: ⏎         self._assert_state(""snap"", (""started"", ""suspended"")) ⏎         # Avoid seek/read/truncate in the common case of no output. ⏎         if os.fstat(self.tmpfile.fileno()).st_size == 0: ⏎             return self.EMPTY_BUFFER",,
pytest,dup.block,4,warn,src/_pytest/doctest.py,224,5+ line block duplicated in 2 places,,2,"            if isinstance(exc_info[1], bdb.BdbQuit): ⏎                 outcomes.exit(""Quitting debugger"") ⏎             failure = doctest.UnexpectedException(test, example, exc_info) ⏎             if self.continue_on_failure: ⏎                 out.append(failure) ⏎             else: ⏎                 raise failure",,
pytest,dup.block,4,warn,src/_pytest/fixtures.py,2482,5+ line block duplicated in 2 places,,2," ⏎  ⏎ def _showfixtures_main(config: Config, session: Session) -> None: ⏎     import _pytest.config ⏎  ⏎     session.perform_collect() ⏎     invocation_dir = config.invocation_params.dir",,
pytest,dup.block,4,warn,src/_pytest/main.py,110,5+ line block duplicated in 2 places,,2,"        ""strict_markers"", ⏎         ""Markers not registered in the `markers` section of the configuration "" ⏎         ""file raise errors"", ⏎         type=""bool"", ⏎         # None => fallback to `strict`. ⏎         default=None, ⏎     )",,
pytest,dup.block,4,warn,src/_pytest/raises.py,703,5+ line block duplicated in 2 places,,2,"            else: ⏎                 names = "", "".join(x.__name__ for x in self.expected_exceptions) ⏎                 fail(f""DID NOT RAISE any of ({names})"") ⏎  ⏎         assert self.excinfo is not None, ( ⏎             ""Internal error - should have been constructed in __enter__"" ⏎         )",,
pytest,dup.block,4,warn,src/_pytest/raises.py,1407,5+ line block duplicated in 2 places,,2,"        __tracebackhide__ = True ⏎         if exc_type is None: ⏎             fail(f""DID NOT RAISE any exception, expected `{self.expected_type()}`"") ⏎  ⏎         assert self.excinfo is not None, ( ⏎             ""Internal error - should have been constructed in __enter__"" ⏎         )",,
pytest,dup.block,4,warn,src/_pytest/skipping.py,224,5+ line block duplicated in 2 places,,2,"        if strict is None: ⏎             strict = item.config.getini(""strict"") ⏎         raises = mark.kwargs.get(""raises"", None) ⏎         if ""condition"" not in mark.kwargs: ⏎             conditions = mark.args ⏎         else: ⏎             conditions = (mark.kwargs[""condition""],)",,
pytest,dup.block,4,warn,src/_pytest/unraisableexception.py,46,5+ line block duplicated in 2 places,,2,def collect_unraisable(config: Config) -> None: ⏎     pop_unraisable = config.stash[unraisable_exceptions].pop ⏎     errors: list[pytest.PytestUnraisableExceptionWarning | RuntimeError] = [] ⏎     meta = None ⏎     hook_error = None ⏎     try: ⏎         while True:,,
pytest,dup.block,4,warn,testing/python/approx.py,827,5+ line block duplicated in 2 places,,2,"    def test_numpy_expecting_inf(self): ⏎         np = pytest.importorskip(""numpy"") ⏎         examples = [ ⏎             (eq, inf, inf), ⏎             (eq, -inf, -inf), ⏎             (ne, inf, -inf), ⏎             (ne, 0.0, inf),",,
pytest,dup.block,4,warn,testing/python/fixtures.py,467,5+ line block duplicated in 5 places,,5,"    ) -> None: ⏎         """"""Override a fixture at a lower level, reusing the higher-level fixture that ⏎         is parametrized (#1953). ⏎         """""" ⏎         pytester.makeconftest( ⏎             """""" ⏎             import pytest",,
pytest,dup.block,4,warn,testing/python/fixtures.py,522,5+ line block duplicated in 2 places,,2,"            @pytest.mark.parametrize(""bar"", [42], indirect=True) ⏎             def test_spam(bar, foo): ⏎                 assert bar == 4200 ⏎                 assert foo in (2, 4) ⏎             """""" ⏎         ) ⏎         result = pytester.runpytest()",,
pytest,dup.block,4,warn,testing/python/fixtures.py,1999,5+ line block duplicated in 5 places,,5,"                """"""\ ⏎                 def test_x(one): ⏎                     assert one == 2 ⏎                 """""" ⏎             ), ⏎             encoding=""utf-8"", ⏎         )",,
pytest,dup.block,4,warn,testing/python/fixtures.py,2017,5+ line block duplicated in 2 places,,2,"        """""" ⏎         ) ⏎         package = pytester.mkdir(""package"") ⏎         package.joinpath(""__init__.py"").write_text( ⏎             textwrap.dedent( ⏎                 """"""\ ⏎                 from .. import values",,
pytest,dup.block,4,warn,testing/python/fixtures.py,3245,5+ line block duplicated in 2 places,,2,"            ""test1"", ⏎             ""fin:2"", ⏎             ""create:mod1"", ⏎             ""test2"", ⏎             ""create:1"", ⏎             ""test3"", ⏎             ""fin:1"",",,
pytest,dup.block,4,warn,testing/python/fixtures.py,3775,5+ line block duplicated in 2 places,,2,"            def gen(qwe123): ⏎                 return 1 ⏎             def test_something(): ⏎                 pass ⏎         """""" ⏎         ) ⏎         result = pytester.runpytest()",,
pytest,dup.block,4,warn,testing/python/fixtures.py,4299,5+ line block duplicated in 2 places,,2,"        pytester.makepyfile( ⏎             test_external_fixture="""""" ⏎             def test_foo(request): ⏎                 request.getfixturevalue('fix_with_param') ⏎             """""" ⏎         ) ⏎         result = pytester.runpytest()",,
pytest,dup.block,4,warn,testing/python/fixtures.py,4938,5+ line block duplicated in 3 places,,3," ⏎                 @pytest.mark.parametrize(""fix"", [{""a"": 1}, {""b"": 2}], indirect=True, scope=""module"") ⏎                 def test_2(fix): pass ⏎             """""" ⏎         ) ⏎         result = pytester.runpytest(""--setup-plan"") ⏎         assert result.ret == ExitCode.OK",,
pytest,dup.block,4,warn,testing/python/integration.py,279,5+ line block duplicated in 2 places,,2,"        pytester.makepyfile( ⏎             """""" ⏎             __test__ = False ⏎             def test_hello(): ⏎                 pass ⏎         """""" ⏎         )",,
pytest,dup.block,4,warn,testing/python/metafunc.py,323,5+ line block duplicated in 2 places,,2,"            pass ⏎  ⏎         it = itertools.count() ⏎  ⏎         metafunc = self.Metafunc(func) ⏎         metafunc.parametrize(""x"", [1, 2], ids=it) ⏎         metafunc.parametrize(""y"", [3, 4], ids=it)",,
pytest,dup.block,4,warn,testing/python/metafunc.py,686,5+ line block duplicated in 2 places,,2,"        ], ⏎     ) ⏎     def test_idmaker_long_string_disallow(self, kind: str | bytes) -> None: ⏎         maker = IdMaker( ⏎             ""a"", ⏎             [pytest.param(kind * 1000)], ⏎             None,",,
pytest,dup.block,4,warn,testing/python/metafunc.py,691,5+ line block duplicated in 2 places,,2,"            [pytest.param(kind * 1000)], ⏎             None, ⏎             None, ⏎             cast( ⏎                 pytest.Config, ⏎                 _IdMakerConfig({""parametrize_long_str_id_strategy"": ""disallow""}), ⏎             ),",,
